gross,genres,month,year,imdb_score
53715611,Thriller,5,1988,5.7
53715611,War,5,1988,5.7
31199215,Comedy,3,2008,6
31199215,Drama,3,2008,6
31199215,Romance,3,2008,6
31199215,Sport,3,2008,6
29580087,Comedy,12,2009,4.7
29580087,Drama,12,2009,4.7
29580087,Romance,12,2009,4.7
44665963,Comedy,5,2013,6.3
60128566,Action,9,2010,5.9
60128566,Adventure,9,2010,5.9
60128566,Horror,9,2010,5.9
60128566,Sci-Fi,9,2010,5.9
49875589,Action,1,2012,5.9
49875589,Adventure,1,2012,5.9
49875589,Drama,1,2012,5.9
49875589,History,1,2012,5.9
49875589,War,1,2012,5.9
60984028,Drama,10,1997,7.5
60984028,Mystery,10,1997,7.5
60984028,Thriller,10,1997,7.5
36931089,Comedy,6,2012,5.6
51317350,Action,5,1996,6.4
51317350,Adventure,5,1996,6.4
51317350,Fantasy,5,1996,6.4
28328132,Action,11,2004,6.3
28328132,Comedy,11,2004,6.3
28328132,Crime,11,2004,6.3
28328132,Drama,11,2004,6.3
51774002,Action,12,2011,4.3
51774002,Fantasy,12,2011,4.3
51774002,Thriller,12,2011,4.3
25528495,Drama,4,2001,5.9
25528495,Music,4,2001,5.9
25528495,Romance,4,2001,5.9
25528495,War,4,2001,5.9
113006880,Action,3,2005,5.5
113006880,Comedy,3,2005,5.5
113006880,Drama,3,2005,5.5
113006880,Family,3,2005,5.5
113006880,Thriller,3,2005,5.5
45860039,Action,3,2004,6.2
45860039,Crime,3,2004,6.2
329691196,Comedy,6,1994,8.8
329691196,Drama,6,1994,8.8
217326336,Animation,12,2007,5.2
217326336,Comedy,12,2007,5.2
217326336,Family,12,2007,5.2
217326336,Fantasy,12,2007,5.2
217326336,Music,12,2007,5.2
166225040,Comedy,10,2000,7
141600000,Adventure,6,1995,6.6
141600000,Animation,6,1995,6.6
141600000,Drama,6,1995,6.6
141600000,Family,6,1995,6.6
141600000,History,6,1995,6.6
141600000,Musical,6,1995,6.6
141600000,Romance,6,1995,6.6
134218018,Action,12,1978,7.3
134218018,Adventure,12,1978,7.3
134218018,Drama,12,1978,7.3
134218018,Romance,12,1978,7.3
134218018,Sci-Fi,12,1978,7.3
128769345,Comedy,6,1996,5.6
128769345,Romance,6,1996,5.6
128769345,Sci-Fi,6,1996,5.6
177575142,Comedy,2,2005,6.6
177575142,Romance,2,2005,6.6
105263257,Action,7,1997,5.4
105263257,Adventure,7,1997,5.4
105263257,Comedy,7,1997,5.4
105263257,Family,7,1997,5.4
105263257,Romance,7,1997,5.4
104354205,Comedy,7,2003,6.3
104354205,Romance,7,2003,6.3
107100855,Biography,9,2013,7.9
107100855,Drama,9,2013,7.9
107100855,Thriller,9,2013,7.9
98711404,Comedy,4,2010,6.3
98711404,Crime,4,2010,6.3
98711404,Romance,4,2010,6.3
98711404,Thriller,4,2010,6.3
100328194,Comedy,5,1995,6
100328194,Family,5,1995,6
100328194,Fantasy,5,1995,6
101530738,Action,9,2014,7.2
101530738,Crime,9,2014,7.2
101530738,Thriller,9,2014,7.2
93815117,Comedy,12,2002,5.1
93815117,Drama,12,2002,5.1
93815117,Romance,12,2002,5.1
91400000,Action,NA,1995,7.3
91400000,Drama,NA,1995,7.3
91400000,Thriller,NA,1995,7.3
91400000,War,NA,1995,7.3
162586036,Biography,12,2006,8
162586036,Drama,12,2006,8
89706988,Drama,9,2005,6.2
89706988,Mystery,9,2005,6.2
89706988,Thriller,9,2005,6.2
83000000,Drama,11,1994,6
83000000,Thriller,11,1994,6
78745923,Drama,4,1998,6.7
78745923,Fantasy,4,1998,6.7
78745923,Romance,4,1998,6.7
70098138,Action,9,2003,8.1
66365290,Comedy,8,1999,6.4
66207920,Action,4,2004,8
66207920,Crime,4,2004,8
66207920,Drama,4,2004,8
66207920,Thriller,4,2004,8
63408614,Action,12,1989,6.3
63408614,Comedy,12,1989,6.3
63408614,Crime,12,1989,6.3
63408614,Thriller,12,1989,6.3
58422650,Comedy,7,1992,6.4
58422650,Fantasy,7,1992,6.4
58422650,Horror,7,1992,6.4
56932305,Action,5,2000,6.6
56932305,Adventure,5,2000,6.6
56932305,Comedy,5,2000,6.6
56932305,Western,5,2000,6.6
68750000,Action,3,1996,6.4
68750000,Adventure,3,1996,6.4
68750000,Thriller,3,1996,6.4
68218041,Comedy,6,2011,6
68218041,Family,6,2011,6
68218041,Fantasy,6,2011,6
25040293,Action,NA,2008,6.6
25040293,Adventure,NA,2008,6.6
25040293,Fantasy,NA,2008,6.6
55747724,Adventure,10,2013,5.9
55747724,Animation,10,2013,5.9
55747724,Comedy,10,2013,5.9
55747724,Family,10,2013,5.9
55473600,Action,5,1992,6.4
55473600,Horror,5,1992,6.4
55473600,Sci-Fi,5,1992,6.4
49994804,Biography,12,1996,6.3
49994804,Drama,12,1996,6.3
49994804,History,12,1996,6.3
49994804,Musical,12,1996,6.3
41609593,Action,NA,1998,7.3
41609593,Adventure,NA,1998,7.3
41609593,Crime,NA,1998,7.3
41609593,Thriller,NA,1998,7.3
38553833,Adventure,10,1996,6.8
38553833,Drama,10,1996,6.8
38553833,Horror,10,1996,6.8
38553833,Thriller,10,1996,6.8
76137505,Animation,11,2014,7.2
76137505,Comedy,11,2014,7.2
76137505,Family,11,2014,7.2
76137505,Fantasy,11,2014,7.2
34350553,Action,7,2012,5.7
34350553,Action,7,2012,5.7
34350553,Comedy,7,2012,5.7
34350553,Comedy,7,2012,5.7
34350553,Sci-Fi,7,2012,5.7
34350553,Sci-Fi,7,2012,5.7
34238611,Action,3,2003,6
34238611,Crime,3,2003,6
34238611,Drama,3,2003,6
34238611,Thriller,3,2003,6
34098563,Drama,6,1999,6.5
34098563,Thriller,6,1999,6.5
33828318,Comedy,12,2003,5.8
33472850,Comedy,2,2008,5.8
33472850,Sport,2,2008,5.8
31051126,Adventure,3,2012,6.7
31051126,Animation,3,2012,6.7
31051126,Comedy,3,2012,6.7
31051126,Family,3,2012,6.7
35707327,Crime,5,2008,7.8
35707327,Drama,5,2008,7.8
35707327,Mystery,5,2008,7.8
35707327,Thriller,5,2008,7.8
20550712,Action,8,1996,5.6
20550712,Drama,8,1996,5.6
20550712,Sci-Fi,8,1996,5.6
20550712,Thriller,8,1996,5.6
18573791,Action,8,1996,5.8
18573791,Drama,8,1996,5.8
18573791,Sport,8,1996,5.8
18573791,Thriller,8,1996,5.8
51225796,Drama,12,2004,7.4
51225796,Musical,12,2004,7.4
51225796,Romance,12,2004,7.4
51225796,Thriller,12,2004,7.4
16264475,Biography,9,2007,6.9
16264475,Drama,9,2007,6.9
16264475,History,9,2007,6.9
16264475,War,9,2007,6.9
25857987,Action,12,2005,5.5
25857987,Sci-Fi,12,2005,5.5
12870569,Drama,2,2003,6.3
12870569,History,2,2003,6.3
12870569,War,2,2003,6.3
11466088,Action,1,1997,4.7
11466088,Thriller,1,1997,4.7
16088610,Comedy,6,2009,5.6
16088610,Drama,6,2009,5.6
16088610,Family,6,2009,5.6
16088610,Fantasy,6,2009,5.6
51178893,Adventure,3,2014,6.4
51178893,Comedy,3,2014,6.4
51178893,Crime,3,2014,6.4
51178893,Family,3,2014,6.4
51178893,Musical,3,2014,6.4
6768055,Action,7,2004,4.2
6768055,Adventure,7,2004,4.2
6768055,Comedy,7,2004,4.2
6768055,Family,7,2004,4.2
6768055,Sci-Fi,7,2004,4.2
39440655,Drama,11,2010,6.4
39440655,Music,11,2010,6.4
39440655,Musical,11,2010,6.4
39440655,Romance,11,2010,6.4
6167817,Drama,10,2004,7.7
6167817,Mystery,10,2004,7.7
6167817,Romance,10,2004,7.7
6167817,War,10,2004,7.7
81645152,Action,3,2002,6.7
81645152,Horror,3,2002,6.7
81645152,Sci-Fi,3,2002,6.7
81645152,Thriller,3,2002,6.7
69951824,Drama,12,2008,7.7
69951824,Romance,12,2008,7.7
9483821,Action,11,2012,5.7
9483821,Thriller,11,2012,5.7
66676062,Crime,12,1990,7.6
66676062,Drama,12,1990,7.6
26838389,Comedy,9,2005,6.4
26838389,Drama,9,2005,6.4
26838389,Romance,9,2005,6.4
75604320,Comedy,7,2006,5.6
75604320,Romance,7,2006,5.6
108200000,Action,12,1980,6.8
108200000,Adventure,12,1980,6.8
108200000,Romance,12,1980,6.8
108200000,Sci-Fi,12,1980,6.8
5660084,Comedy,7,2003,2.4
5660084,Crime,7,2003,2.4
5660084,Romance,7,2003,2.4
7221458,Drama,9,2006,6.2
7221458,Thriller,9,2006,6.2
70327868,Action,6,2000,5.9
70327868,Crime,6,2000,5.9
70327868,Thriller,6,2000,5.9
58297830,Adventure,11,1997,7.1
58297830,Animation,11,1997,7.1
58297830,Drama,11,1997,7.1
58297830,Family,11,1997,7.1
58297830,Fantasy,11,1997,7.1
58297830,Musical,11,1997,7.1
58297830,Mystery,11,1997,7.1
58297830,Romance,11,1997,7.1
57386369,Drama,5,2001,7.6
57386369,Musical,5,2001,7.6
57386369,Romance,5,2001,7.6
45207112,Crime,10,2001,5.5
45207112,Mystery,10,2001,5.5
45207112,Thriller,10,2001,5.5
62563543,Biography,9,2015,7
62563543,Crime,9,2015,7
62563543,Drama,9,2015,7
33574332,Drama,10,2006,7.1
33574332,History,10,2006,7.1
33574332,War,10,2006,7.1
73343413,Crime,9,2009,7.4
73343413,Drama,9,2009,7.4
73343413,Thriller,9,2009,7.4
25031037,Action,3,2007,7.6
25031037,Horror,3,2007,7.6
25031037,Thriller,3,2007,7.6
22843047,Drama,10,1998,5.9
22843047,History,10,1998,5.9
22843047,Horror,10,1998,5.9
5755286,Drama,5,2007,5.9
5755286,Romance,5,2007,5.9
5755286,Sport,5,2007,5.9
164435221,Biography,12,2002,8
164435221,Crime,12,2002,8
164435221,Drama,12,2002,8
95720716,Drama,12,2012,7.4
95720716,History,12,2012,7.4
95720716,Thriller,12,2012,7.4
118683135,Comedy,5,2006,5.8
118683135,Drama,5,2006,5.8
118683135,Romance,5,2006,5.8
143704210,Comedy,6,2008,6.3
143704210,Family,6,2008,6.3
143704210,Musical,6,2008,6.3
143704210,Romance,6,2008,6.3
110476776,Comedy,2,2010,5.7
110476776,Romance,2,2010,5.7
80270227,Action,7,2005,5.1
80270227,Adventure,7,2005,5.1
80270227,Comedy,7,2005,5.1
36385763,Drama,12,1998,7.6
36385763,War,12,1998,7.6
37035845,Comedy,8,2011,6.4
37035845,Fantasy,8,2011,6.4
34580635,Biography,12,1999,7.4
34580635,Comedy,12,1999,7.4
34580635,Drama,12,1999,7.4
42438300,Biography,4,1995,8.2
42438300,Crime,4,1995,8.2
42438300,Drama,4,1995,8.2
23324666,Action,2,2010,6.5
23324666,Thriller,2,2010,6.5
23020488,Action,4,2003,5.5
23020488,Comedy,4,2003,5.5
23020488,Fantasy,4,2003,5.5
90567722,Comedy,NA,2000,6.5
72601713,Animation,8,2006,5.6
72601713,Comedy,8,2006,5.6
72601713,Family,8,2006,5.6
35092918,Comedy,11,2006,4.9
35092918,Family,11,2006,4.9
296623634,Adventure,11,2009,4.6
296623634,Drama,11,2009,4.6
296623634,Fantasy,11,2009,4.6
296623634,Romance,11,2009,4.6
267652016,Adventure,4,2001,7.9
267652016,Animation,4,2001,7.9
267652016,Comedy,4,2001,7.9
267652016,Family,4,2001,7.9
267652016,Fantasy,4,2001,7.9
62453315,Romance,2,2011,7.1
62453315,Sci-Fi,2,2011,7.1
62453315,Thriller,2,2011,7.1
165500000,Action,6,1991,6.9
165500000,Adventure,6,1991,6.9
165500000,Drama,6,1991,6.9
165500000,Romance,6,1991,6.9
153620822,Comedy,12,1996,7.3
153620822,Drama,12,1996,7.3
153620822,Romance,12,1996,7.3
153620822,Sport,12,1996,7.3
218628680,Comedy,6,2012,7
218628680,Fantasy,6,2012,7
147637474,Comedy,12,1997,7.7
147637474,Drama,12,1997,7.7
147637474,Romance,12,1997,7.7
135014968,Biography,10,1998,6.7
135014968,Comedy,10,1998,6.7
135014968,Drama,10,1998,6.7
135014968,Romance,10,1998,6.7
2175312,Comedy,11,2013,6.3
126203320,Comedy,6,2002,5.8
126203320,Romance,6,2002,5.8
126975169,Mystery,6,2011,7.1
126975169,Sci-Fi,6,2011,7.1
126975169,Thriller,6,2011,7.1
125548685,Biography,NA,2000,7.3
125548685,Drama,NA,2000,7.3
105807520,Comedy,1,2003,6.4
105807520,Romance,1,2003,6.4
191616238,Action,6,2014,7.1
191616238,Comedy,6,2014,7.1
191616238,Crime,6,2014,7.1
105264608,Drama,11,1994,7.6
105264608,Fantasy,11,1994,7.6
105264608,Horror,11,1994,7.6
97680195,Comedy,12,2008,6.8
97680195,Romance,12,2008,6.8
126088877,Action,6,2016,6.6
126088877,Comedy,6,2016,6.6
126088877,Crime,6,2016,6.6
91030827,Comedy,12,1998,6.7
91030827,Drama,12,1998,6.7
150315155,Comedy,12,2015,6.1
150315155,Family,12,2015,6.1
127997349,Adventure,12,2014,6
127997349,Comedy,12,2014,6
127997349,Drama,12,2014,6
127997349,Fantasy,12,2014,6
127997349,Musical,12,2014,6
88504640,Crime,3,2006,7.6
88504640,Drama,3,2006,7.6
88504640,Mystery,3,2006,7.6
88504640,Thriller,3,2006,7.6
81517441,Action,2,1999,7.1
81517441,Crime,2,1999,7.1
81517441,Drama,2,1999,7.1
81517441,Thriller,2,1999,7.1
81022333,Action,6,1995,5
81022333,Adventure,6,1995,5
81022333,Mystery,6,1995,5
81022333,Sci-Fi,6,1995,5
75621915,Comedy,11,2011,7.1
75621915,Drama,11,2011,7.1
75621915,Family,11,2011,7.1
79948113,Drama,3,2009,6.2
79948113,Mystery,3,2009,6.2
79948113,Sci-Fi,3,2009,6.2
79948113,Thriller,3,2009,6.2
88658172,Comedy,3,2006,5.6
88658172,Romance,3,2006,5.6
75888270,Horror,3,2005,5.4
75888270,Mystery,3,2005,5.4
84244877,Comedy,7,2011,7.4
84244877,Drama,7,2011,7.4
84244877,Romance,7,2011,7.4
75367693,Animation,6,2004,5
75367693,Comedy,6,2004,5
75367693,Family,6,2004,5
75367693,Fantasy,6,2004,5
73701902,Comedy,11,2004,5.2
73701902,Family,11,2004,5.2
75605492,Biography,9,2011,7.6
75605492,Drama,9,2011,7.6
75605492,Sport,9,2011,7.6
67823573,Action,3,1995,6.6
67823573,Drama,3,1995,6.6
67823573,Thriller,3,1995,6.6
91439400,Action,1,2014,7
91439400,Mystery,1,2014,7
91439400,Thriller,1,2014,7
67128202,Action,3,2009,5.7
67128202,Adventure,3,2009,5.7
67128202,Family,3,2009,5.7
67128202,Fantasy,3,2009,5.7
67128202,Sci-Fi,3,2009,5.7
67128202,Thriller,3,2009,5.7
70496802,Action,12,2005,8.2
70496802,Drama,12,2005,8.2
70496802,Thriller,12,2005,8.2
60470220,Action,1,2003,6.2
60470220,Adventure,1,2003,6.2
60470220,Comedy,1,2003,6.2
58336565,Adventure,1,2006,6.6
58336565,Animation,1,2006,6.6
58336565,Comedy,1,2006,6.6
58336565,Family,1,2006,6.6
66002004,Adventure,6,2005,4.7
66002004,Comedy,6,2005,4.7
66002004,Family,6,2005,4.7
66002004,Fantasy,6,2005,4.7
66002004,Romance,6,2005,4.7
66002004,Sport,6,2005,4.7
54997476,Crime,9,2001,6.3
54997476,Drama,9,2001,6.3
54997476,Mystery,9,2001,6.3
54997476,Thriller,9,2001,6.3
55682070,Action,1,2013,6.1
55682070,Fantasy,1,2013,6.1
55682070,Horror,1,2013,6.1
52752475,Drama,5,2002,6.7
52752475,Thriller,5,2002,6.7
55092830,Action,2,2011,6.1
55092830,Adventure,2,2011,6.1
55092830,Sci-Fi,2,2011,6.1
55092830,Thriller,2,2011,6.1
50815288,Drama,11,2005,7
50815288,Drama,11,2005,7
50815288,Thriller,11,2005,7
50815288,Thriller,11,2005,7
52822418,Action,1,2016,7.4
52822418,Drama,1,2016,7.4
52822418,Thriller,1,2016,7.4
52822418,War,1,2016,7.4
50150619,Adventure,10,2014,7.3
50150619,Animation,10,2014,7.3
50150619,Comedy,10,2014,7.3
50150619,Family,10,2014,7.3
50150619,Fantasy,10,2014,7.3
50150619,Romance,10,2014,7.3
48745150,Crime,2,2006,5.8
48745150,Thriller,2,2006,5.8
50007168,Action,2,1997,6.7
50007168,Crime,2,1997,6.7
50007168,Drama,2,1997,6.7
50007168,Thriller,2,1997,6.7
48154732,Action,8,1997,5.8
48154732,Drama,8,1997,5.8
48154732,War,8,1997,5.8
48265581,Drama,9,1997,7.8
48265581,Mystery,9,1997,7.8
48265581,Thriller,9,1997,7.8
46982632,Adventure,4,2006,6.6
46982632,Horror,4,2006,6.6
46982632,Mystery,4,2006,6.6
44737059,Comedy,8,2000,6.5
44737059,Sport,8,2000,6.5
56724080,Comedy,4,2012,6.7
44484065,Action,7,1998,7.3
44484065,Crime,7,1998,7.3
44484065,Drama,7,1998,7.3
44484065,Mystery,7,1998,7.3
44484065,Thriller,7,1998,7.3
47553512,Action,7,2014,5.8
47553512,Thriller,7,2014,5.8
42610000,Action,5,1994,5.5
42610000,Comedy,5,1994,5.5
42610000,Crime,5,1994,5.5
42610000,Thriller,5,1994,5.5
41482207,Comedy,6,1990,6.3
41482207,Fantasy,6,1990,6.3
41482207,Horror,6,1990,6.3
47105085,Crime,9,2014,7.4
47105085,Drama,9,2014,7.4
41256277,Action,9,1997,5.9
41256277,Thriller,9,1997,5.9
50740078,Action,8,2004,6.2
50740078,Horror,8,2004,6.2
50740078,Sci-Fi,8,2004,6.2
50740078,Thriller,8,2004,6.2
40203020,Comedy,10,2004,5.9
40203020,Drama,10,2004,5.9
40203020,Romance,10,2004,5.9
40905277,Crime,9,2003,6.5
40905277,Drama,9,2003,6.5
40905277,Romance,9,2003,6.5
40905277,Thriller,9,2003,6.5
38590500,Action,2,1994,4.4
38590500,Adventure,2,1994,4.4
38590500,Thriller,2,1994,4.4
39177541,Action,6,2005,3.5
39177541,Adventure,6,2005,3.5
39177541,Family,6,2005,3.5
39177541,Fantasy,6,2005,3.5
39778599,Adventure,2,2000,6.6
39778599,Drama,2,2000,6.6
39778599,Thriller,2,2000,6.6
37486138,Comedy,5,2004,6
37486138,Drama,5,2004,6
37486138,Romance,5,2004,6
38105077,Action,9,2009,6.4
38105077,Crime,9,2009,6.4
38105077,Thriller,9,2009,6.4
35168395,Drama,9,1999,6.5
35168395,Romance,9,1999,6.5
35168395,Sport,9,1999,6.5
32800000,Comedy,6,1996,4.3
32800000,Crime,6,1996,4.3
32800000,Drama,6,1996,4.3
32800000,Thriller,6,1996,4.3
33643461,Comedy,5,2010,4.2
33643461,Family,5,2010,4.2
32741596,Drama,9,2010,6.5
32741596,Fantasy,9,2010,6.5
31874869,Crime,4,2002,6.1
31874869,Crime,4,2002,6.1
31874869,Mystery,4,2002,6.1
31874869,Mystery,4,2002,6.1
31874869,Thriller,4,2002,6.1
31874869,Thriller,4,2002,6.1
30306268,Action,10,1995,6.3
30306268,Crime,10,1995,6.3
30306268,Thriller,10,1995,6.3
27667947,Crime,2,2007,6.2
27667947,Drama,2,2007,6.2
27667947,Thriller,2,2007,6.2
27067160,Comedy,10,1999,5.9
27067160,Drama,10,1999,5.9
27067160,Romance,10,1999,5.9
26616999,Action,3,2013,5.9
26616999,Action,5,2006,5.9
26616999,Adventure,3,2013,5.9
26616999,Adventure,5,2006,5.9
26616999,Romance,3,2013,5.9
26616999,Romance,5,2006,5.9
26616999,Sci-Fi,3,2013,5.9
26616999,Sci-Fi,5,2006,5.9
26616999,Thriller,3,2013,5.9
26616999,Thriller,5,2006,5.9
26536120,Action,3,2003,6.5
26536120,Crime,3,2003,6.5
26536120,Drama,3,2003,6.5
26536120,Mystery,3,2003,6.5
26536120,Thriller,3,2003,6.5
26199517,Action,8,2002,6.4
26199517,Crime,8,2002,6.4
26199517,Drama,8,2002,6.4
26199517,Mystery,8,2002,6.4
26199517,Thriller,8,2002,6.4
25450527,Action,2,2009,6.5
25450527,Crime,2,2009,6.5
25450527,Drama,2,2009,6.5
25450527,Mystery,2,2009,6.5
25450527,Thriller,2,2009,6.5
25407250,Action,NA,1996,5.7
25407250,Adventure,NA,1996,5.7
25407250,Sci-Fi,NA,1996,5.7
25407250,Thriller,NA,1996,5.7
23159305,Action,7,1999,8
23159305,Adventure,7,1999,8
23159305,Animation,7,1999,8
23159305,Comedy,7,1999,8
23159305,Drama,7,1999,8
23159305,Family,7,1999,8
23159305,Sci-Fi,7,1999,8
24006726,Adventure,11,2004,7.3
24006726,Comedy,11,2004,7.3
24006726,Drama,11,2004,7.3
20389967,Action,6,2016,6.7
20389967,Biography,6,2016,6.7
20389967,Drama,6,2016,6.7
20389967,History,6,2016,6.7
20389967,War,6,2016,6.7
19593740,Crime,2,2003,7.5
19593740,Drama,2,2003,7.5
19593740,Thriller,2,2003,7.5
19118247,Action,2,2005,5.4
19118247,Comedy,2,2005,5.4
26442251,Action,3,2015,6.6
26442251,Crime,3,2015,6.6
26442251,Drama,3,2015,6.6
26442251,Thriller,3,2015,6.6
17114882,Crime,9,2007,7.7
17114882,Mystery,9,2007,7.7
17114882,Thriller,9,2007,7.7
18472363,Action,9,2005,5.8
18472363,Adventure,9,2005,5.8
18472363,Crime,9,2005,5.8
18472363,Thriller,9,2005,5.8
14131298,Adventure,10,1999,6.4
14131298,Biography,10,1999,6.4
14131298,Drama,10,1999,6.4
14131298,History,10,1999,6.4
14131298,War,10,1999,6.4
21557240,Adventure,4,2011,5.6
21557240,Comedy,4,2011,5.6
21557240,Fantasy,4,2011,5.6
21283440,Drama,9,2011,6
21283440,Mystery,9,2011,6
21283440,Thriller,9,2011,6
10556196,Crime,NA,1997,6.2
10556196,Drama,NA,1997,6.2
10556196,Thriller,NA,1997,6.2
16671505,Adventure,NA,1994,5.9
16671505,Comedy,NA,1994,5.9
16671505,Crime,NA,1994,5.9
16671505,Drama,NA,1994,5.9
16671505,Family,NA,1994,5.9
10400000,Drama,10,1995,5.1
10400000,Romance,10,1995,5.1
9528092,Biography,5,2010,6.8
9528092,Drama,5,2010,6.8
9528092,Thriller,5,2010,6.8
10137232,Action,9,2005,6
10137232,Biography,9,2005,6
10137232,Crime,9,2005,6
10137232,Drama,9,2005,6
10137232,Thriller,9,2005,6
9795017,Crime,9,1995,5.1
9795017,Drama,9,1995,5.1
9795017,Thriller,9,1995,5.1
20488579,Action,9,2009,5.8
20488579,Sci-Fi,9,2009,5.8
20488579,Thriller,9,2009,5.8
19445217,Drama,1,2013,6.2
19445217,Fantasy,1,2013,6.2
19445217,Romance,1,2013,6.2
8355815,Comedy,2,2002,6.4
8355815,Crime,2,2002,6.4
8355815,Drama,2,2002,6.4
8355815,Thriller,2,2002,6.4
28837115,Comedy,2,2016,4.8
6471394,Comedy,1,2004,4.9
6471394,Crime,1,2004,4.9
6291602,Comedy,NA,2000,5.6
6291602,Sci-Fi,NA,2000,5.6
10706786,Action,2,2011,5.5
10706786,Fantasy,2,2011,5.5
10706786,Thriller,2,2011,5.5
8742261,Action,2,2009,3.7
8742261,Crime,2,2009,3.7
8742261,Drama,2,2009,3.7
8742261,Mystery,2,2009,3.7
8742261,Thriller,2,2009,3.7
43905746,Action,11,2001,5.9
43905746,Sci-Fi,11,2001,5.9
43905746,Thriller,11,2001,5.9
21413502,Action,7,1990,6.3
21413502,Adventure,7,1990,6.3
21413502,Comedy,7,1990,6.3
21413502,Crime,7,1990,6.3
21413502,Music,7,1990,6.3
21413502,Mystery,7,1990,6.3
7994115,Comedy,4,2009,7.4
7994115,Drama,4,2009,7.4
7994115,Music,4,2009,7.4
124107476,Crime,12,2000,7.6
124107476,Drama,12,2000,7.6
124107476,Thriller,12,2000,7.6
197171806,Action,5,1989,8.3
197171806,Adventure,5,1989,8.3
197171806,Fantasy,5,1989,8.3
12802907,Drama,9,2012,6.6
12802907,Romance,9,2012,6.6
31569268,Action,3,2015,6.9
31569268,Crime,3,2015,6.9
31569268,Drama,3,2015,6.9
31569268,Sci-Fi,3,2015,6.9
31569268,Thriller,3,2015,6.9
66488090,Crime,8,1999,6.7
66488090,Drama,8,1999,6.7
66488090,Mystery,8,1999,6.7
66488090,Thriller,8,1999,6.7
95308367,Crime,3,2002,6.8
95308367,Drama,3,2002,6.8
95308367,Thriller,3,2002,6.8
60652036,Action,9,1999,7.1
60652036,Adventure,9,1999,7.1
60652036,Comedy,9,1999,7.1
60652036,Drama,9,1999,7.1
60652036,War,9,1999,7.1
1206135,Crime,4,2015,6.4
1206135,Drama,4,2015,6.4
1206135,Thriller,4,2015,6.4
56607223,Adventure,7,2001,6.4
56607223,Comedy,7,2001,6.4
50173190,Drama,10,2001,7.4
50173190,Mystery,10,2001,7.4
50173190,Sci-Fi,10,2001,7.4
47095453,Comedy,12,2001,6.4
47095453,Fantasy,12,2001,6.4
47095453,Romance,12,2001,6.4
37879996,Comedy,10,2000,6
37879996,Fantasy,10,2000,6
37879996,Romance,10,2000,6
25900000,Crime,12,1984,6.5
25900000,Drama,12,1984,6.5
25900000,Music,12,1984,6.5
53574088,Adventure,8,2007,7.8
53574088,Crime,8,2007,7.8
53574088,Drama,8,2007,7.8
53574088,Western,8,2007,7.8
89253340,Action,12,2014,6
89253340,Thriller,12,2014,6
37339525,Crime,6,1998,7
37339525,Drama,6,1998,7
37339525,Romance,6,1998,7
37339525,Thriller,6,1998,7
60154431,Comedy,NA,1996,6
60154431,Drama,NA,1996,6
60154431,Thriller,NA,1996,6
528972,Drama,9,1998,7.8
528972,Romance,9,1998,7.8
528972,War,9,1998,7.8
103738726,Action,6,1990,6.1
103738726,Comedy,6,1990,6.1
103738726,Crime,6,1990,6.1
103738726,Music,6,1990,6.1
103738726,Romance,6,1990,6.1
103738726,Thriller,6,1990,6.1
69304264,Crime,7,1999,6.8
69304264,Romance,7,1999,6.8
69304264,Thriller,7,1999,6.8
29781453,Biography,10,2001,6.4
29781453,Comedy,10,2001,6.4
29781453,Drama,10,2001,6.4
15519841,Adventure,12,2006,4.5
15519841,Animation,12,2006,4.5
15519841,Comedy,12,2006,4.5
15519841,Family,12,2006,4.5
15519841,Fantasy,12,2006,4.5
5600000,Drama,2,1996,5.8
5600000,Horror,2,1996,5.8
5600000,Romance,2,1996,5.8
5600000,Thriller,2,1996,5.8
126805112,Comedy,6,1997,6.3
126805112,Romance,6,1997,6.3
93607673,Comedy,7,2001,5.7
93607673,Romance,7,2001,5.7
67263182,Drama,5,2002,7.2
67263182,Mystery,5,2002,7.2
67263182,Thriller,5,2002,7.2
92001027,Action,11,1996,7.6
92001027,Adventure,11,1996,7.6
92001027,Drama,11,1996,7.6
92001027,Sci-Fi,11,1996,7.6
92001027,Thriller,11,1996,7.6
10539414,Action,6,2010,4.7
10539414,Drama,6,2010,4.7
10539414,Fantasy,6,2010,4.7
10539414,Thriller,6,2010,4.7
10539414,Western,6,2010,4.7
58918501,Action,7,1996,6.6
58918501,Drama,7,1996,6.6
58918501,Mystery,7,1996,6.6
58918501,Thriller,7,1996,6.6
58918501,War,7,1996,6.6
181395380,Comedy,3,1997,6.8
181395380,Fantasy,3,1997,6.8
181395380,Romance,3,1997,6.8
14946229,Biography,7,2016,7.3
14946229,Crime,7,2016,7.3
14946229,Drama,7,2016,7.3
14946229,Thriller,7,2016,7.3
130512915,Comedy,5,1994,4.8
130512915,Family,5,1994,4.8
130512915,Fantasy,5,1994,4.8
139852971,Action,9,2012,6.3
139852971,Crime,9,2012,6.3
139852971,Thriller,9,2012,6.3
110000082,Comedy,10,2003,5.5
106807667,Action,12,2000,6.2
106807667,Comedy,12,2000,6.2
106807667,Crime,12,2000,6.2
106807667,Romance,12,2000,6.2
101702060,Action,7,2008,5.8
101702060,Adventure,7,2008,5.8
101702060,Family,7,2008,5.8
101702060,Fantasy,7,2008,5.8
101702060,Sci-Fi,7,2008,5.8
95149435,Comedy,8,2004,5.7
95149435,Family,8,2004,5.7
95149435,Romance,8,2004,5.7
